episode,solar_reward,wind_reward,total_reward,solar_q_mean,wind_q_mean,battery_soc_mean,grid_purchased_kwh,solar_honest,solar_hide,solar_deception,wind_honest,wind_hide,wind_deception
4007,19951.33770446936,19951.33770446936,39902.67540893872,-4.68883925088851,-2.009624764697156,0.05548997463436137,160082.47221067848,4379,4193,187,3549,4835,375
4008,23451.840233953535,23451.840233953535,46903.68046790707,-4.509064551515233,-1.8027543985414223,0.05468436094716435,157087.86927927288,1488,7007,264,7114,1389,256
4009,18691.214039567138,18691.214039567138,37382.428079134275,-4.955909729820778,-2.8586125153244586,0.05526772222247947,160503.523054805,4338,3158,1263,2318,5975,466
4010,21336.709412826098,21336.709412826098,42673.418825652196,-4.621321252594193,-2.8085034183649022,0.05526274311663712,159031.45812910664,4941,2783,1035,3641,4671,447
4011,12324.200655973464,12324.200655973464,24648.401311946927,-6.988726732801729,-4.0123555818677845,0.05489591676277797,164926.94063105705,2268,5367,1124,4216,1668,2875
4012,17295.270193018456,17295.270193018456,34590.54038603691,-5.442171141350659,-2.825707607259657,0.05543685534410929,160225.37145297875,5620,2885,254,4360,3685,714
4013,20168.779124079498,20168.779124079498,40337.558248158995,-5.420117919765309,-2.046779836483101,0.05531724089941919,158656.20315450622,5618,2700,441,3873,4563,323
4014,20644.978350015135,20644.978350015135,41289.95670003027,-6.37910918926222,-2.317453632425882,0.05455399821703459,156912.4085405265,3208,5157,394,5826,2633,300
4015,20580.75665654096,20580.75665654096,41161.51331308192,-5.338353019466262,-2.2076866556593036,0.055336505450286046,161951.2041840617,2432,5789,538,1951,6309,499
4016,14920.433529011963,14920.433529011963,29840.867058023927,-6.118222604278496,-3.0069340672507763,0.054733756305471275,157934.55768411633,6493,2031,235,4569,3222,968
4017,16594.3316084154,16594.3316084154,33188.6632168308,-6.5310448659595846,-3.810854090678131,0.0556066696058971,162635.40451493667,2787,5744,228,1995,5486,1278
4018,19641.119785881947,19641.119785881947,39282.239571763894,-6.06725531452732,-2.2847661157051062,0.05464853253419014,155691.4988101495,5869,2743,147,5598,2582,579
4019,14838.701743490681,14838.701743490681,29677.403486981362,-7.9224552991352475,-3.4469069739378106,0.054705118086086746,162541.95838689347,6353,2160,246,4128,2830,1801
4020,14334.445212900586,14334.445212900586,28668.89042580117,-7.183472165516305,-4.6354594720932685,0.05516314587552499,161991.522693487,2616,5208,935,1436,5694,1629
4021,15906.906890567941,15906.906890567941,31813.813781135883,-6.422497204222377,-2.937892710205544,0.05528580923021291,164733.39735795488,5207,2917,635,3011,4202,1546
4022,18495.666191249646,18495.666191249646,36991.33238249929,-5.954678204009139,-2.3909422724550438,0.05522896496801244,158924.08261329608,3908,4168,683,4637,3697,425
4023,1403.429939662799,1403.429939662799,2806.859879325598,-7.299332001457246,-4.615208020909839,0.0546472326300548,168595.68622638017,3760,4681,318,2942,1384,4433
4024,20739.742991685882,20739.742991685882,41479.485983371764,-5.2116873811759215,-2.873161833063506,0.055163456708950315,157474.74799508875,6765,1319,675,4383,4161,215
4025,19876.73553174718,19876.73553174718,39753.47106349436,-4.599283315987784,-2.174791581739285,0.054839358511068026,157209.0691904615,4953,2765,1041,5043,3199,517
4026,1250.8881514670127,1250.8881514670127,2501.7763029340254,-6.766501323294006,-4.526371930583865,0.05513469517631309,171129.04789711817,2662,5526,571,2650,1940,4169
4027,15983.547835313902,15983.547835313902,31967.095670627805,-5.441609154448077,-3.523013317669514,0.054681941529802464,159348.55511646866,2790,5641,328,4235,3459,1065
4028,19188.101443112944,19188.101443112944,38376.20288622589,-5.106375996988039,-2.869264177215218,0.05525141969785543,160890.51248325972,2207,6050,502,4481,3128,1150
4029,15555.760313749313,15555.760313749313,31111.520627498627,-6.057400709669903,-3.4505381472457466,0.05532899978891868,162753.03400426693,1098,6518,1143,1222,6348,1189
4030,19493.870533510115,19493.870533510115,38987.74106702023,-5.656624895420531,-3.374035884209936,0.055113408857342956,158392.95070370127,5715,2578,466,4026,4353,380
4031,18330.045872839175,18330.045872839175,36660.09174567835,-5.300128708981379,-3.548698689435209,0.05533693308769486,160536.72654867612,3397,4865,497,3639,3814,1306
4032,17428.703538450012,17428.703538450012,34857.407076900025,-5.5451657281100655,-3.888470876048355,0.055507273087598404,162526.91595304006,2927,5160,672,2465,4663,1631
4033,16250.142600519453,16250.142600519453,32500.285201038907,-5.721423067202167,-2.87671272638649,0.05495229771494804,159101.83205287546,3055,4787,917,4936,2616,1207
4034,20500.71895665167,20500.71895665167,41001.43791330334,-4.631938323543955,-3.2700446073192837,0.05492058066953359,158332.09504662937,2358,5435,966,5770,2668,321
4035,18054.510721385876,18054.510721385876,36109.02144277175,-6.638088858204215,-3.5423790335362164,0.054824491279945306,156249.919376671,5988,1836,935,5086,2564,1109
4036,17846.44295419638,17846.44295419638,35692.88590839276,-6.233826819587837,-3.9887702064641735,0.054709375670865874,157789.72216374008,5369,2581,809,3906,3862,991
4037,19195.483915339326,19195.483915339326,38390.96783067865,-4.5346441326602385,-1.7642228667376358,0.055251820631586124,159263.04538703422,5082,2484,1193,4374,3712,673
4038,15522.009866337556,15522.009866337556,31044.01973267511,-6.56640623489918,-3.4536022697087203,0.05489123593357722,158527.70403528443,3538,4775,446,4656,2509,1594
4039,19056.062813397635,19056.062813397635,38112.12562679527,-6.227480194986593,-3.244795321107758,0.05488837587509538,159323.49798798974,2972,5308,479,4172,4053,534
4040,15636.170896206017,15636.170896206017,31272.341792412033,-5.344681347882484,-3.4495934445058363,0.0548775992972087,158141.729812996,5134,2856,769,5271,2540,948
4041,20291.721036274244,20291.721036274244,40583.44207254849,-6.3332886737976555,-2.994272004613416,0.054756481320352594,157487.55079495607,3033,4621,1105,4899,3443,417
4042,8146.778661958428,8146.778661958428,16293.557323916855,-6.933108939398424,-4.452266794362491,0.054719333182852034,164001.14366628675,3779,4445,535,4950,1229,2580
4043,19993.357662922543,19993.357662922543,39986.715325845085,-5.822489938654062,-2.847199720269845,0.0550809077944241,158952.10862984307,5062,2612,1085,3065,5268,426
4044,17487.73928458232,17487.73928458232,34975.47856916464,-5.06724060528454,-2.804684715658802,0.05470229790362118,157034.88101415854,7337,1050,372,3707,3991,1061
4045,21494.31801094361,21494.31801094361,42988.63602188722,-4.966579263787361,-2.2173339510147856,0.055285568704411314,158597.44266308003,4702,3457,600,3588,4805,366
4046,17070.706432425202,17070.706432425202,34141.412864850405,-5.5458752629217685,-2.7575663501633496,0.05531139308682397,165648.80555997064,6631,1172,956,2171,4858,1730
4047,20047.97737539272,20047.97737539272,40095.95475078544,-4.807287895121656,-2.758947718174619,0.055399277003793386,160760.35025536505,4415,4001,343,4258,3960,541
4048,13511.8808008502,13511.8808008502,27023.7616017004,-6.1658075793963665,-3.070626046303231,0.05495737772028088,163521.11883712924,3357,4437,965,5181,1280,2298
4049,21232.766631732233,21232.766631732233,42465.533263464466,-4.782748630736075,-2.5829072345567026,0.05534858901004513,159077.99812363507,6825,1775,159,2343,6136,280
4050,19480.775278452897,19480.775278452897,38961.55055690579,-4.973750066965676,-3.0598798406862873,0.0548726012785127,157486.658003509,4050,4212,497,5780,2453,526
4051,19631.32349939615,19631.32349939615,39262.6469987923,-5.662386965498685,-2.8235737917099324,0.05545727157811014,161972.45242771093,3143,4884,732,2270,5966,523
4052,18437.18580230772,18437.18580230772,36874.37160461544,-6.156322147157561,-2.692617986525858,0.0546328209393055,157250.41040202818,3944,4129,686,6029,2127,603
4053,19694.398944008983,19694.398944008983,39388.797888017965,-5.7147392237527965,-2.5306704705085927,0.05521893041908411,159805.8494775912,5887,2515,357,2879,5426,454
4054,20073.764821577864,20073.764821577864,40147.52964315573,-4.098977261503129,-1.9137988000092025,0.054700105851529505,156982.51958071764,1594,6687,478,7406,1012,341
4055,8752.902818108223,8752.902818108223,17505.805636216446,-5.873353279314345,-3.6280630910831393,0.05485514553195276,164193.83493982602,6012,2208,539,3014,3165,2580
4056,22328.82669899436,22328.82669899436,44657.65339798872,-4.77261873553066,-2.488962083360382,0.05493495175516895,158801.0651897485,3349,5012,398,4054,4285,420
4057,21388.10863894939,21388.10863894939,42776.21727789878,-4.098083530258623,-2.495177284809799,0.05549833373551245,160606.37474568747,1822,6281,656,3191,5280,288
4058,19144.950460020693,19144.950460020693,38289.900920041386,-4.76537211710451,-2.570137865672251,0.055575077567151195,161933.31152619165,4434,3989,336,757,7067,935
4059,7565.453962214969,7565.453962214969,15130.907924429937,-6.275341993813897,-4.2372323370533325,0.05471735620307775,164395.3058084822,773,7561,425,4153,1893,2713
4060,18090.36045292397,18090.36045292397,36180.72090584794,-6.739344866260648,-3.179393131026081,0.05497947170821888,157426.52669053586,6604,1425,730,3777,4349,633
4061,19839.112299556324,19839.112299556324,39678.22459911265,-6.405955102102915,-2.5976810476456045,0.05466512069688814,156228.9331655097,5007,3347,405,5483,2766,510
4062,21584.73873240266,21584.73873240266,43169.47746480532,-5.367488400429024,-2.457846480577963,0.05462909718540946,157659.77869741467,2907,5562,290,6035,2300,424
4063,19711.9023793932,19711.9023793932,39423.8047587864,-6.266540418092889,-3.0502792070878386,0.05537918288037762,160507.15621774973,5685,1896,1178,2461,5618,680
4064,20024.204450959955,20024.204450959955,40048.40890191991,-5.507011593435669,-3.022897336187139,0.055106202447581756,158659.74296212863,5931,2437,391,4510,3731,518
4065,7847.755371385763,7847.755371385763,15695.510742771527,-9.486326427520556,-5.737404623951709,0.0546766719768625,159643.60318489047,5707,2234,818,4656,2157,1946
4066,19039.1936886928,19039.1936886928,38078.3873773856,-6.219156737552468,-3.702716051639158,0.055279656366063586,158539.38360205424,5060,2497,1202,3758,4531,470
4067,21411.437535901383,21411.437535901383,42822.875071802766,-6.034780337197644,-2.901445638885259,0.055570232676444745,162154.54049658452,1822,6759,178,2518,5780,461
4068,21311.40902778421,21311.40902778421,42622.81805556842,-4.954834472908879,-1.6667795449414098,0.054708174852522135,157549.33731698748,2315,5787,657,5700,2713,346
4069,22414.91381404187,22414.91381404187,44829.82762808374,-4.699546530252586,-1.422592311320162,0.05498421429226154,158792.33050615044,1762,6699,298,4852,3625,282
4070,21903.05873759742,21903.05873759742,43806.11747519484,-3.9259333011180972,-1.5452262032505637,0.05477978421839704,157188.6624386203,2071,5821,867,6612,1794,353
4071,17553.246280445954,17553.246280445954,35106.49256089191,-5.278910503756889,-3.40305040679157,0.054845928980239066,157698.27442023184,5360,2928,471,3742,3745,1272
4072,12517.543379171291,12517.543379171291,25035.086758342582,-6.148297375399589,-4.134282372027528,0.05477185979396669,161884.84443694132,4569,3847,343,5157,1153,2449
4073,22211.256668958034,22211.256668958034,44422.51333791607,-4.691143915781939,-3.2124436051585397,0.054492249011568274,157106.34609665992,2097,6412,250,6911,1427,421
4074,18754.68990121578,18754.68990121578,37509.37980243156,-4.803105584066926,-2.8172151396842606,0.055076614923186634,165737.13043718706,1907,6282,570,3910,3295,1554
4075,18050.988320088712,18050.988320088712,36101.976640177425,-5.49354436578528,-3.2505168166430187,0.0553202134443561,159557.44590765695,7518,669,572,3203,4565,991
4076,19289.169813640005,19289.169813640005,38578.33962728001,-4.670300062060901,-2.2841733231710086,0.05514511599811332,159807.2442672474,3720,4463,576,4446,3963,350
4077,20907.683015388717,20907.683015388717,41815.36603077743,-4.662474902282097,-1.6371514390335176,0.05488449729417597,158582.76135096324,3324,4777,658,4062,4221,476
4078,20841.112779304636,20841.112779304636,41682.22555860927,-4.798015519269106,-2.9507737987124414,0.05463350199515637,154979.0276094762,5879,1900,980,6661,1463,635
4079,19011.75873532201,19011.75873532201,38023.51747064402,-4.8327298356269175,-1.3159275169765159,0.05493542113916526,156851.9191893927,5791,2154,814,4686,3275,798
4080,22653.331977684295,22653.331977684295,45306.66395536859,-4.007190301650408,-1.433502387577049,0.054627034722051326,157731.52349164672,3190,5100,469,4353,3993,413
4081,13457.726253089671,13457.726253089671,26915.452506179343,-6.249327937846175,-4.317155516003493,0.055460778327358,167466.5416796348,2836,5416,507,1693,4615,2451
4082,17002.163121311838,17002.163121311838,34004.326242623676,-6.212820864784587,-4.08709674833947,0.054922120847743575,158617.0287177754,4385,3664,710,3542,4045,1172
4083,21250.814037307577,21250.814037307577,42501.62807461515,-5.666715163534365,-3.558007173378123,0.05523543410389793,160390.6274590764,3438,4939,382,3372,4914,473
4084,17781.749123274643,17781.749123274643,35563.49824654929,-6.304623134084497,-2.6694836578984646,0.05489496282594996,156974.89120685298,6178,1897,684,4593,2683,1483
4085,21810.16817675102,21810.16817675102,43620.33635350204,-4.8552167744542185,-2.9129953101181907,0.05498189101095133,157792.89916177784,3478,4898,383,5016,3444,299
4086,19988.560833617794,19988.560833617794,39977.12166723559,-5.768173613863884,-2.6751874448414723,0.055651311159991806,161028.98171830404,4549,3712,498,2821,5271,667
4087,12036.989347637416,12036.989347637416,24073.978695274833,-5.944139243774031,-3.354121846840502,0.0544930531371481,161793.6677348151,3253,5043,463,5099,1214,2446
4088,21146.487223939133,21146.487223939133,42292.97444787827,-4.843927132385967,-2.1499225885628026,0.05475653223425751,157313.20045940633,3359,4345,1055,4881,3458,420
4089,20721.39586537328,20721.39586537328,41442.79173074656,-4.6564593736696125,-2.4132264247793938,0.05524550069173497,160300.14500863728,3442,4914,403,3682,4747,330
4090,19727.483553161954,19727.483553161954,39454.96710632391,-4.948429112907936,-2.6203560789527303,0.055542460903572795,162043.75418874974,2877,5326,556,2979,5292,488
4091,19159.017223068808,19159.017223068808,38318.034446137615,-6.439531954598025,-2.935993132827492,0.05452427259226524,156670.05990002476,3826,4178,755,6188,2125,446
4092,17589.591045937046,17589.591045937046,35179.18209187409,-6.485937141430373,-3.61641835461026,0.054711202593966134,158600.75720653008,3095,5225,439,4614,2692,1453
4093,15786.721952294018,15786.721952294018,31573.443904588035,-6.332096105699733,-3.9230581236130124,0.05525444328066505,159861.5643038163,6906,1611,242,2510,5029,1220
4094,7988.316291123115,7988.316291123115,15976.63258224623,-7.028375977805177,-4.594646454875175,0.05444726497352234,162013.8010025132,7165,1054,540,4244,1877,2638
4095,18463.41278293665,18463.41278293665,36926.8255658733,-5.72897158064154,-3.7438072136709453,0.055276362966642845,160883.04434696227,2421,6112,226,3108,5225,426
4096,20778.71320703689,20778.71320703689,41557.42641407378,-5.158964980730865,-1.7747822551748982,0.05487792977645264,156736.53881588674,5419,2223,1117,5410,2959,390
4097,19111.05325008622,19111.05325008622,38222.10650017244,-5.699754239199129,-3.5635758645131155,0.05532677995243443,160210.61070568225,5174,2871,714,3368,4584,807
4098,12619.40721170133,12619.40721170133,25238.81442340266,-7.779920119570887,-5.617215005174459,0.05520392656084028,163408.9099667847,1680,6703,376,2691,4935,1133
4099,12086.817644663544,12086.817644663544,24173.63528932709,-7.2246626897876975,-4.513541827331325,0.05471794223183716,158300.63966107773,3205,4242,1312,5700,1945,1114
4100,21359.543853059855,21359.543853059855,42719.08770611971,-6.133955735317668,-3.4171912245664697,0.05478105621732942,158017.79025613173,2886,5650,223,5832,2456,471
4101,20140.003827884637,20140.003827884637,40280.007655769274,-5.703182650753138,-2.729015094913884,0.05477065946074931,157924.41462210933,4353,4117,289,5548,2624,587
4102,23194.83677202235,23194.83677202235,46389.6735440447,-5.249245703234932,-1.5924950226501582,0.054621142250355734,157161.17994265663,4272,4285,202,5342,3179,238
4103,11448.550775070278,11448.550775070278,22897.101550140556,-7.98675692757272,-3.838338756935456,0.05471637774385026,162845.01900652034,4168,4329,262,4064,1969,2726
4104,17798.34052501566,17798.34052501566,35596.68105003132,-7.254216745761838,-2.8727985930775874,0.055441114833679306,166600.40454863146,4501,3281,977,1978,5028,1753
4105,19368.63564536272,19368.63564536272,38737.27129072544,-6.462378986653726,-3.05474547057027,0.05519975290335465,159888.72350802695,4386,3295,1078,2745,5359,655
4106,-306.7960190452321,-306.7960190452321,-613.5920380904641,-9.154852898632624,-5.456149073944606,0.05483756405335746,167941.05883940216,3261,5045,453,1202,4297,3260
4107,20863.558425438583,20863.558425438583,41727.116850877166,-6.4949478601791855,-3.1182420927753376,0.054626161191808596,156622.637244087,3813,3820,1126,6011,2511,237
4108,22286.451841442537,22286.451841442537,44572.90368288507,-5.036678106174515,-3.166869908462768,0.055185485164212,161516.39396475063,2216,6032,511,2623,5583,553
4109,11845.505773879007,11845.505773879007,23691.011547758015,-6.061857347800716,-3.984404150562186,0.05450486381801466,161884.1797382728,5655,2440,664,4082,2764,1913
4110,21246.52025098519,21246.52025098519,42493.04050197038,-5.506235596633443,-3.1449544718162783,0.054755813442660006,155875.60918711056,6271,1723,765,5431,2896,432
4111,21460.52699574332,21460.52699574332,42921.05399148664,-5.03756159577585,-2.5937603741365343,0.05481760029534552,157497.46034597198,3878,3751,1130,5554,2719,486
4112,18683.11665597634,18683.11665597634,37366.23331195268,-5.700860296942263,-3.9220987605567292,0.05487017675740479,156362.51502824508,4808,3221,730,5387,2828,544
4113,19900.299116084843,19900.299116084843,39800.59823216969,-6.132728049468575,-4.4385687854482665,0.05452026756272891,156599.83245212218,1892,5783,1084,6557,1743,459
4114,19663.7203024622,19663.7203024622,39327.4406049244,-5.702447822900366,-3.71123445405852,0.054654784807557394,156494.66777117702,5517,2233,1009,4349,3960,450
4115,20252.036669799327,20252.036669799327,40504.07333959865,-6.350671446315598,-3.4322908122125546,0.05480721799909289,158945.06678636928,3940,4487,332,4722,3329,708
4116,17282.303470456434,17282.303470456434,34564.60694091287,-7.646026866157562,-4.241293333190608,0.05530588380999044,160865.95582004281,3992,3567,1200,3312,4266,1181
4117,22332.50460398343,22332.50460398343,44665.00920796686,-5.5809990340670526,-2.916646353016635,0.05473530769651652,157537.99837389917,2538,5631,590,7346,1019,394
4118,20240.463283516758,20240.463283516758,40480.926567033515,-6.041610933088297,-2.83272311958481,0.05513797111329526,161085.4392822712,2657,5565,537,3870,4425,464
4119,19796.073615855155,19796.073615855155,39592.14723171031,-6.1852953885017925,-2.311831524092129,0.055081794224119254,160337.61178282258,2612,5884,263,2949,5325,485
4120,20596.343670849026,20596.343670849026,41192.68734169805,-5.942738589646074,-3.0010638015961906,0.05515179549516529,160427.20809758772,3007,5210,542,3484,4774,501
4121,17949.923610670823,17949.923610670823,35899.847221341646,-6.794295535507616,-3.1300845586672663,0.054702126514386926,156806.24869837155,4321,3415,1023,4781,2769,1209
4122,8185.250722080706,8185.250722080706,16370.501444161411,-6.945812700432551,-4.91879918678038,0.054810609776633844,165423.6712257815,2283,6178,298,2536,3651,2572
4123,16408.496486934615,16408.496486934615,32816.99297386923,-6.702792628705069,-4.338192281375199,0.055165092453999025,158240.58984992275,6995,1591,173,4391,3310,1058
4124,22692.395249648733,22692.395249648733,45384.790499297465,-5.600361765416301,-2.9597556880005023,0.05524661619005456,159963.1790460348,3782,4747,230,3041,5413,305
4125,17346.528753876704,17346.528753876704,34693.05750775341,-6.447771979077451,-4.176313002084627,0.055226421941060255,159937.24017463793,5725,2225,809,3667,4054,1038
4126,12502.992642416442,12502.992642416442,25005.985284832885,-7.732765688678129,-5.762922068688122,0.05479723013220023,159965.12033078665,3842,4096,821,4337,3321,1101
4127,20758.995395133323,20758.995395133323,41517.990790266645,-6.254375889016435,-3.5672482029137993,0.05528900925472388,159426.13723229294,3469,4247,1043,2805,5681,273
4128,22065.560437644883,22065.560437644883,44131.120875289766,-4.653414089257719,-2.2819821108002385,0.054884672139712404,157681.66198555357,3378,4528,853,5611,2878,270
4129,17485.89801377535,17485.89801377535,34971.7960275507,-6.599116907953843,-3.16926112166371,0.05478788928728106,157827.96078031932,2722,5531,506,5791,1704,1264
4130,21038.793935649228,21038.793935649228,42077.587871298456,-5.007834138753024,-1.9886181144018644,0.05537420443936051,160771.18425242178,2367,5684,708,4198,4323,238
4131,22323.9611104611,22323.9611104611,44647.9222209222,-4.459569914087809,-2.531602751651686,0.055228828009340626,159925.79681261856,1890,6198,671,5128,3272,359
4132,19175.693778305354,19175.693778305354,38351.38755661071,-6.16019400144283,-2.853651425369204,0.05512365613307013,159221.98611763187,5804,2575,380,2815,5406,538
4133,20076.68980211013,20076.68980211013,40153.37960422026,-7.622779503087143,-2.746622254183387,0.05551744987072283,160587.56485708384,3788,4740,231,4537,3912,310
4134,18999.348673473945,18999.348673473945,37998.69734694789,-6.835089799903898,-3.494406626852565,0.05497594429329317,158796.1699338628,1542,6670,547,4531,3771,457
4135,21811.576572176877,21811.576572176877,43623.15314435375,-5.582744580669529,-2.8011653387215967,0.05530281585806178,161379.4159389089,1411,6200,1148,2084,6357,318
4136,19026.270032053915,19026.270032053915,38052.54006410783,-4.892808811113268,-2.6665767051940663,0.05529471259683517,159034.45810845055,6193,2021,545,2101,6218,440
4137,17099.371396278697,17099.371396278697,34198.742792557394,-5.95164828434798,-3.635772422000387,0.05524385988916106,159868.15487230607,4110,4164,485,3724,3894,1141
4138,21568.28352213429,21568.28352213429,43136.56704426858,-4.623851126705114,-2.0296147275119107,0.05543001972322017,159840.05767700178,6086,1520,1153,2375,5974,410
4139,19187.03571775889,19187.03571775889,38374.07143551778,-5.520003902579482,-3.4938056975589666,0.05487954827951692,157080.9826033317,5284,2984,491,4673,3665,421
4140,17958.072646715562,17958.072646715562,35916.145293431124,-6.506160840464012,-4.316339752263461,0.05526799325464571,160250.36652346107,6595,825,1339,2080,6122,557
4141,22087.07381196942,22087.07381196942,44174.14762393884,-4.419181487644798,-2.9719816956923517,0.05451742435931163,154049.82498291362,6465,1767,527,7306,1144,309
4142,17322.725456771062,17322.725456771062,34645.450913542125,-5.925807715914252,-3.612993517275016,0.05452634582032921,162827.45784786672,3500,4725,534,5471,1403,1885
4143,15434.16088407432,15434.16088407432,30868.32176814864,-6.657863731146425,-4.099704000440706,0.05530733707361577,162216.3163911536,4229,3542,988,4248,3478,1033
4144,22249.681885860304,22249.681885860304,44499.36377172061,-6.436593546691363,-3.3163369079265044,0.05529909790723102,160246.34155117685,2357,5733,669,3580,4876,303
4145,13989.786497341629,13989.786497341629,27979.572994683258,-7.5429778229834,-3.816954875581859,0.05507944029612801,162859.34813196535,1915,6600,244,2559,4137,2063
4146,15717.893089730791,15717.893089730791,31435.786179461582,-7.5967721175114695,-4.430601748903608,0.05530051870338005,167827.75963592122,1655,6843,261,1181,5304,2274
4147,19954.473206630926,19954.473206630926,39908.94641326185,-7.821277158792189,-3.376769391321583,0.054534077953893485,156551.83605482927,6439,1743,577,4686,3526,547
4148,20068.9736251363,20068.9736251363,40137.9472502726,-6.917915705964393,-2.464744017870175,0.05527540234605366,160548.6087412014,3606,4148,1005,3682,4602,475
4149,19697.36523614289,19697.36523614289,39394.73047228578,-6.646766962604626,-3.135538520807697,0.05502089789651601,158209.21377316263,5928,2282,549,3797,4461,501
4150,20333.257512852215,20333.257512852215,40666.51502570443,-5.784107572351832,-2.9315663644334613,0.055195094596172244,158940.30002552227,5411,2763,585,4073,4388,298
4151,17321.42825129903,17321.42825129903,34642.85650259806,-8.30661879318086,-4.253515909383528,0.05480537319456984,159730.93442341592,1504,6011,1244,4304,3197,1258
4152,22375.83004145217,22375.83004145217,44751.66008290434,-6.174724579399084,-2.863688221642182,0.05534580971194294,160849.74742409884,4085,4579,95,3222,5258,279
4153,21387.052816338695,21387.052816338695,42774.10563267739,-5.556301083280967,-2.9430087763157924,0.054616615025262466,156501.4258558789,3927,4644,188,4898,3270,591
4154,19378.66130395066,19378.66130395066,38757.32260790132,-6.807676068969161,-3.688403562068844,0.055227796994526034,159139.81940004262,4341,3926,492,4426,3911,422
4155,21683.31107184717,21683.31107184717,43366.62214369434,-5.315264448571365,-3.5106496093722113,0.05479352833894221,157328.66486233074,5507,2084,1168,3680,4716,363
4156,22090.410689556516,22090.410689556516,44180.82137911303,-4.999758080403224,-2.6977943397364905,0.05475116311853045,156800.34531412116,3763,4436,560,6819,1708,232
4157,20779.175757068864,20779.175757068864,41558.35151413773,-5.911333534307948,-2.6868713766850627,0.05476126254701279,157177.5603959531,2547,5975,237,7061,1146,552
4158,21606.688238336243,21606.688238336243,43213.376476672485,-6.719732057480868,-2.071248418161166,0.05465657633667356,156475.4974105145,4130,3965,664,5011,3483,265
4159,9773.494960134696,9773.494960134696,19546.989920269392,-7.633763901448304,-4.632394545377122,0.055262318523004055,161012.44466946492,4771,3111,877,3171,3925,1663
4160,21401.25660395522,21401.25660395522,42802.51320791044,-6.222037285924032,-3.70957465325803,0.05469450876778626,156798.6822570748,4752,3633,374,5215,3117,427
4161,18859.80870543821,18859.80870543821,37719.61741087642,-6.63506133888765,-3.726771240604225,0.05477561170677576,156609.52680741178,5529,2528,702,4542,3483,734
4162,21587.32044613512,21587.32044613512,43174.64089227024,-5.699394362855122,-3.4274359494373776,0.054572043707886556,158010.52313861958,633,6963,1163,4781,3584,394
4163,14882.331895987249,14882.331895987249,29764.663791974497,-6.330302758310747,-3.4077057462989386,0.0554948313581469,161198.74529897285,5558,2276,925,2736,4546,1477
4164,21876.46436983964,21876.46436983964,43752.92873967928,-6.0429520998953565,-2.3992636023632743,0.05480162598912309,156891.97545990747,4961,3435,363,5121,3219,419
4165,22545.766038898993,22545.766038898993,45091.53207779799,-5.221615868769352,-2.630419938553564,0.05470203517079311,157460.45245844888,2088,6348,323,5731,2680,348
4166,19315.074120301895,19315.074120301895,38630.14824060379,-5.727996332735099,-3.3349538608006313,0.055423959771136386,159098.85453690574,3682,4495,582,4531,3868,360
4167,20737.813854160973,20737.813854160973,41475.62770832195,-6.146651646810223,-2.778512297190038,0.05527819164619383,161449.94504498504,2360,6087,312,2531,5852,376
4168,20682.251900215284,20682.251900215284,41364.50380043057,-5.905554646963888,-3.3192808914691003,0.05515419525208055,157915.50305506226,5882,2337,540,3535,4853,371
4169,22982.181047860082,22982.181047860082,45964.362095720164,-4.859582938323077,-2.6123679992990567,0.05474181508030308,156632.41105579236,4332,3929,498,5010,3380,369
4170,20346.775172876503,20346.775172876503,40693.55034575301,-6.184983276032722,-2.743282405865037,0.05465142377732038,155949.3705693459,5273,2709,777,5300,3015,444
4171,20779.445271499928,20779.445271499928,41558.890542999856,-5.651596795629575,-2.841132146187542,0.05523897413883802,160409.19615790574,3545,4928,286,4012,4454,293
4172,16802.026757989643,16802.026757989643,33604.053515979285,-6.504526146169361,-4.273241524334343,0.054848405591102135,159677.00871615214,3030,5339,390,4426,3442,891
4173,18813.00078163734,18813.00078163734,37626.00156327468,-5.652534809319464,-3.3965200553711696,0.054671084054448565,158326.93966710032,1395,6879,485,4866,2642,1251
4174,3602.379081198455,3602.379081198455,7204.75816239691,-8.256611556686797,-5.61855488717243,0.05499148034550203,169107.11635993322,5454,2913,392,2282,2788,3689
4175,21790.700480685227,21790.700480685227,43581.400961370455,-6.267661969262774,-3.42392358619569,0.055226796581639,160420.93685598316,3503,5009,247,3926,3995,838
4176,20329.097899166496,20329.097899166496,40658.19579833299,-6.06532977916632,-3.4277836149808065,0.054892172067827295,158976.81591349468,3154,5244,361,4068,3833,858
4177,17820.017728301205,17820.017728301205,35640.03545660241,-6.307106486560296,-3.404773593854254,0.05510996232485318,164438.57502119732,4855,2766,1138,3397,3835,1527
4178,23583.917581111844,23583.917581111844,47167.83516222369,-4.6145807513012285,-1.6575760759018379,0.05535152611471369,160255.3078942477,3775,4480,504,3013,5537,209
4179,21600.96259856161,21600.96259856161,43201.92519712322,-5.795306622534424,-1.6416710897831996,0.05524906442638555,160996.29071343434,1823,5874,1062,2933,5536,290
4180,17271.16887161016,17271.16887161016,34542.33774322032,-6.778726553716625,-2.9996736863165276,0.05529163771150669,165974.4467823649,2942,5470,347,3172,3837,1750
4181,17984.481687078056,17984.481687078056,35968.96337415611,-7.6298914241090285,-4.2833944219743225,0.055218541546068665,159182.28657947644,4086,4215,458,4050,4231,478
